samp_country,category,fermented_food_type,sample_id,absolute-filepath
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/02612c18-c4d6-4522-b6e0-2c42dbf022e0.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/cd558165-b676-464e-8f93-5d57a30f6d18.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/7c4c460e-7cf2-44d5-a7e1-6ea0ef790873.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/02ab6e97-e18a-4797-bb83-db56db2fd20c.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/7de47529-4ab9-477c-9fdc-37b091a6a360.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/303e58e8-a0ec-4c14-ad11-61433f6ad0ef.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/b237139b-49d5-4b7d-bbd5-f6f8afbec7ce.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/55b1df00-511e-4f8e-a939-e754ab08851c.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/40b6803b-6cba-4e10-8d81-99f15b747d9a.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/63231f34-c1aa-45ae-93f2-8aa5f08754fc.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/86c31b95-e1a5-406f-bef5-ae142c76eeaf.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/3e5b2bff-ed91-4704-947b-be9e06c10383.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/3de9a5d8-52f5-4b5f-a4e2-d0a5cfda30e4.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/765b4f2e-d304-4b30-97c7-3ec2e01e75aa.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/a39f8331-34b7-4de0-9c1d-a88a13c9c392.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/672e2710-d340-457c-8308-0bea57fa4ae2.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/fd638f7f-e5c8-4644-b232-7de6935031b6.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/024e403f-c386-430e-9080-59f502beb4aa.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/4ebf7b64-644d-41ab-bab7-bb7213968d89.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/23e48125-bdb8-4d04-a1ee-ed11ad62536c.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/427fe78c-4612-454d-b882-5824d1b49240.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/110e114e-d8f7-4b8a-8f3b-a5c7f4398768.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/e21248b7-b6ea-4f2e-8c33-ba55a7a78dcc.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/3b415b69-dfa8-4151-a9e0-7307aa8f8db2.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/48dd2e53-77b6-40ef-9da6-2f772e7a2349.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/a43daf7f-8f7e-4315-a893-6f406cb419d8.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/b9252619-2bfa-4030-ab8b-8968007ca704.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/529d91a0-acd0-4105-b4c6-f91914084fd0.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/a8456cdf-f1ca-4e47-9592-166fd3c9c407.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/c8c344a5-8b78-4129-bc79-7c4c8a6655b6.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/a8f9dd39-9e73-428e-bcbf-2f30eb294aa8.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/27de8972-488d-4c43-bd3b-c58c71a4db22.fasta
Laos,fermented meat,Fermented_cabbage_with_buffalo_skin,HM010-03,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-03/888b9bf6-1660-4cab-b40d-d0ae0859aa44.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/77732482-b437-4200-8d04-86b1aa408703.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/09263dab-e637-41bb-92b6-2f852a144713.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/35996040-39da-4828-a150-97c06a6dfc4a.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/859340ec-3baa-46cd-afb9-1456afab98da.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/3d8d5825-3cec-44e3-bffc-d9a09d8bb5b8.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/a7bdb9d0-ca70-438e-82a4-588d38aa03ea.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/bd5cd238-b4ed-4033-8d51-c6def1004fa3.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/95951de4-8eba-4f1f-8b6a-61cf5bab0ad8.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/3b1939e9-bcfc-4b68-9dfb-6b08adc2c916.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6e3a2a66-f77a-4579-953b-5e0c92a9bd37.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/2b47c052-704a-4670-b4b3-72233df8bafd.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/e56a798c-eb5f-44f1-ac41-2c9947ebb81e.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/004900d2-3eb1-4c70-ac86-c51e55bfcad7.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/a5232e95-4e74-4d40-8486-a66ebd756330.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/b0c1ed19-cf9c-4004-9990-a77bbff0d5f1.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/980ec132-98ac-46cf-9c37-57dd126db6fb.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/de99ac10-da8a-4507-9b07-d6402b5ee169.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/e7770c76-cbdf-4445-b4cc-8518339e9077.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/e72b8c88-8f8b-47bb-8ab6-b9a1e8971c4a.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/4c7bc30a-edc2-4e6e-a8a7-1081af759d4d.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/1dc8a84e-6cbf-45d1-86d2-fd7b46e3d06f.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/69d4ffac-9b0c-4cc6-8718-75be75beb011.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/c9459f30-1c0c-4090-8f4e-5fb336b75c93.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/10f3f9bd-7c6a-4b31-b339-7b29b7c8e0db.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6bb7ae84-7b55-4689-a753-14deea440564.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/b84b6d38-a5ec-46ff-9ea9-2813309511ec.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6c84956c-fcb3-40a8-bb4a-fdc2f326b71c.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/a832e807-6733-4ef0-a479-250d555d8be0.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/9319a51f-745c-4868-9497-2897f9f8e302.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/0107fba9-1fa7-4c06-9cf2-a1d3c5915008.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/f060eeae-e8e3-466a-9c46-9cd0d3c0c8e9.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/92df2715-81fa-4864-b0aa-fa695bec2f94.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/3569d36e-39e7-4049-a429-3a71deb172e5.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/83f90dbb-8e5f-43c9-9069-b6a696daf280.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/d928168e-bb17-4971-9ac4-c432a3035276.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/d17d6baa-dfed-4160-91de-55ba28dde550.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/d6acc2c5-f768-401d-aa06-7d0b90a36e81.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/dac8d72b-1506-4c3b-8e45-bd574b930326.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/f9503807-1200-4402-b903-2f743fe554ba.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6f43e827-b838-47dd-abc4-b5d3369a2488.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6407f0fd-d670-46af-b83c-62d1d0491c2e.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/6af31261-2454-4d84-b3a7-ff878da45857.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/87eac73e-6873-4af2-af46-d2954ef46aeb.fasta
Thailand,fermented fish,Fermented_fish_(Pla_Som)_from_silver_barb,M008,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M008/151f7e69-9252-4c6c-adbe-70641dde1920.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/d15235d7-b75c-421d-98aa-d0d8af534329.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/6c155f3f-58b1-486b-b8a6-2eb951d8f07c.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/02435113-e9f3-477f-9d0d-f696298ff1e7.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/c9dbb9a9-7976-438d-bf2a-d5a306840382.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/8aca9d60-2676-4757-9ac3-b284b9a07cea.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/c75500fd-145c-40a1-9102-a2b623601dd6.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/bf847ff3-7197-43b9-9615-c6cda298f49d.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/521e1e92-17fe-4556-ac9a-8d3ef7651b65.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/b639fb19-4a4b-4e79-a7c7-a3de7cb81af4.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/2558a8de-00c5-4aad-ae1e-a99cb9d31d37.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/ec400a96-9e44-4909-bdc1-4103bd5f9262.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/a41ba804-ba4b-455e-a5c2-4da0d7c627fd.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/859210be-45f4-4661-b87f-7e8562b7bb46.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/a3c01626-a527-4571-9a3c-9498d4dc187f.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/82ca8bde-36b2-4da7-91fc-b58637447fa3.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/e66935e4-de9c-4e3f-9a7d-ae3887607f9d.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/cd7310ea-9252-4c1b-9269-0f482c7689f6.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/77d65b2f-a464-47f8-991e-bf2866db82a5.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/fef84f90-e07f-48d4-97f9-b724162041d9.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/25a57359-4d59-4672-acbb-d28f32f5c553.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/337f749f-d9b4-47bd-b365-c3ed63d2cfcc.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/82109e28-d7df-464e-b1f4-a93ebe3ec55f.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/ae374f6f-7022-4cbb-9640-fe2b0ec44ca2.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/a44ad2eb-5cfa-465f-a0c2-d61f52fe8242.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/119716bc-b9e5-47a0-a39f-a67df00b4a16.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/77791445-3701-42cb-987e-fce99d5451bf.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/6eb2f7fe-3dd6-4b62-8743-deb12e64eda3.fasta
Thailand,fermented fish,Pickled_rice-field_crab_(Pu_Na_Dong),M009,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/M009/d1c7fccd-47f1-40d6-9bbb-b68b045583d4.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/698d2361-761e-4925-9001-27a1ba07a99b.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/5a4306dc-893a-4135-bc1d-f6d8e7ef04f6.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/ecc8b615-d4a8-4d6c-b1ec-fc6ee535cb12.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/161cbad9-0bf7-400e-bf96-7ef610e8a2f5.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/210809f5-ebdb-4a66-a330-b0cbc3bb1b3e.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/53a61ad1-d693-4200-8f6c-db634c2d0767.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/5603aa00-12f6-4b44-bbaa-9262a24de45e.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/f05578f3-5231-4a47-bd00-ced012cab511.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/eb360e38-f8b8-444f-8060-6ffa94e47839.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/7b95bf12-b304-4396-924b-908c9f23136f.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/96e56c3f-ce94-4c8a-ba05-9963f4377d58.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/113ab92d-a3c6-457f-867a-29adff9f4622.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/d0c5be1d-7b70-4a9d-bbf0-140b907ad3f2.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/2655f302-6142-4000-a0cf-7e9a51f57fd8.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/11c38d6c-4cdc-4a05-beef-5078fe206fb5.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/c233f1ac-7a3a-4a90-a959-1633800f02e7.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/cc608729-273d-4b70-80b1-7df8bb8a31ce.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/2a76388a-a94b-4500-875e-397408db7650.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/6b141a82-8aad-4d26-a68e-c854eaec284d.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/d5100857-ce56-4a17-ad65-99e89c87b9f5.fasta
Laos,fermented meat,Fermented_raw_pork,HM010-01,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/HM010-01/f4d69da7-6be4-4e65-9839-057bb72a4a3b.fasta
Thailand,fermented legumes,Fermented_soybean_curd_(Tao-huu-yee),P003,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P003/fadec88d-a68c-4344-93f2-a7ef0492d7e0.fasta
Thailand,fermented legumes,Fermented_soybean_curd_(Tao-huu-yee),P003,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P003/075256b6-b029-4042-86ae-adef566043a9.fasta
Thailand,fermented legumes,Fermented_soybean_curd_(Tao-huu-yee),P003,/home/jovyan/Interplanetary_Microbiome/data/raw/Illumina_MAGs/P003/8136845e-88a3-43f8-ba69-af1acae4644b.fasta
